,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
D1316_x,292.962,292.957,292.951,292.949,292.947,292.947,292.947,292.947,292.947,292.947,292.947,292.947,292.947,292.947,292.947,292.947,292.947,292.947,292.938,292.929,292.924,292.919,292.914,292.909,292.904,292.9,292.895,292.89,292.885,292.881,292.876,292.871,292.866,292.861,292.856,292.851,292.846,292.841,292.837,292.832,292.826,292.816,292.796,292.78,292.761,292.743,292.725,292.707,292.689,292.671
D1316_y,173.744,173.748,173.751,173.753,173.754,173.754,173.754,173.754,173.754,173.754,173.754,173.754,173.754,173.754,173.754,173.754,173.754,173.754,173.759,173.765,173.768,173.771,173.774,173.777,173.78,173.783,173.785,173.788,173.791,173.794,173.797,173.8,173.803,173.806,173.809,173.812,173.815,173.818,173.821,173.824,173.827,173.834,173.846,173.855,173.867,173.878,173.888,173.899,173.91,173.921
D1317_x,253.593,257.564,257.575,257.586,257.597,257.608,257.618,257.629,257.639,257.65,257.66,257.67,257.68,257.69,257.7,257.71,257.72,257.729,257.739,257.748,257.758,257.767,257.776,257.785,257.795,257.803,257.812,257.821,257.83,257.838,257.847,257.855,257.864,257.872,257.88,257.889,257.897,257.905,257.913,257.92,257.928,257.936,257.944,257.951,257.959,257.966,257.974,257.981,257.988,257.995
D1317_y,290.178,284.803,284.786,284.769,284.752,284.735,284.719,284.702,284.685,284.667,284.65,284.633,284.616,284.598,284.581,284.564,284.546,284.529,284.511,284.493,284.476,284.458,284.44,284.423,284.405,284.387,284.369,284.351,284.333,284.315,284.297,284.279,284.261,284.242,284.224,284.206,284.188,284.169,284.151,284.133,284.114,284.096,284.077,284.059,284.04,284.022,284.003,283.984,283.966,283.947
D1318_x,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483,15.7483
D1318_y,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272,142.272
D1319_x,146.689,146.998,147.056,146.929,146.882,146.861,146.852,146.848,146.846,146.845,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844,146.844
D1319_y,426.325,429.404,430.017,430.175,430.234,430.26,430.272,430.278,430.28,430.281,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282,430.282
D1320_x,284.805,284.805,284.804,286.432,286.417,286.386,286.385,286.395,286.401,286.407,286.413,286.418,286.424,286.43,286.436,286.441,286.447,286.453,286.459,286.465,286.471,286.477,286.483,286.489,286.495,286.501,286.507,286.514,286.52,286.526,286.532,286.538,286.545,286.551,286.557,286.563,286.569,286.575,286.58,286.586,286.592,286.598,286.613,286.629,286.644,286.656,286.667,286.678,286.691,286.705
D1320_y,397.81,397.83,397.85,399.52,399.725,399.786,399.815,399.845,399.872,399.899,399.924,399.95,399.976,400.002,400.028,400.054,400.081,400.107,400.133,400.159,400.185,400.211,400.237,400.263,400.289,400.316,400.342,400.368,400.394,400.421,400.447,400.473,400.499,400.526,400.552,400.577,400.603,400.629,400.654,400.68,400.706,400.712,400.729,400.747,400.765,400.786,400.808,400.83,400.854,400.879
D1321_x,339.834,338.658,337.329,336.192,335.767,335.608,335.674,335.423,335.804,336.027,336.19,336.273,336.238,336.209,336.162,336.171,336.212,336.253,336.287,336.314,336.338,336.362,336.386,336.41,336.434,336.458,336.482,336.506,336.535,336.563,336.587,336.612,336.636,336.66,336.684,336.708,336.733,336.757,336.782,336.806,336.83,336.855,336.879,336.904,336.928,336.953,336.976,337.005,337.042,337.096
D1321_y,287.785,287.117,286.589,286.277,286.173,286.12,285.849,285.805,285.85,285.855,285.86,285.853,285.826,285.808,285.782,285.752,285.724,285.709,285.683,285.655,285.627,285.595,285.564,285.532,285.5,285.469,285.437,285.406,285.35,285.303,285.269,285.238,285.207,285.175,285.144,285.112,285.081,285.05,285.019,284.987,284.956,284.925,284.894,284.863,284.832,284.802,284.785,284.762,284.73,284.702
D1322_x,210.543,212.446,212.751,213.129,213.57,213.997,214.352,214.605,214.767,214.862,214.914,214.944,214.962,214.975,214.985,214.993,215.0,215.006,215.013,215.019,215.021,215.022,215.022,215.022,215.021,215.02,215.019,215.017,215.017,215.017,215.019,215.02,215.021,215.022,215.023,215.024,215.025,215.025,215.026,215.025,215.023,215.02,215.014,215.006,214.999,214.993,214.988,214.984,214.98,214.976
D1322_y,345.563,345.653,345.642,345.618,345.578,345.529,345.481,345.446,345.426,345.419,345.421,345.428,345.437,345.447,345.458,345.469,345.481,345.492,345.504,345.515,345.527,345.54,345.553,345.565,345.578,345.591,345.604,345.617,345.629,345.641,345.654,345.666,345.678,345.69,345.702,345.714,345.726,345.738,345.75,345.762,345.775,345.787,345.804,345.825,345.848,345.871,345.896,345.921,345.946,345.972
D1323_x,238.191,241.43,241.594,240.772,240.111,240.176,240.298,239.802,239.794,239.911,240.005,240.117,240.215,240.247,240.275,240.283,240.287,240.3,240.326,240.351,240.375,240.396,240.411,240.426,240.442,240.456,240.468,240.479,240.488,240.496,240.503,240.508,240.511,240.513,240.515,240.516,240.516,240.517,240.517,240.517,240.517,240.517,240.517,240.518,240.518,240.518,240.518,240.518,240.518,240.518
D1323_y,65.9043,67.4732,69.0555,71.0763,71.0568,71.2074,71.4233,71.2059,71.2025,71.2443,71.2686,71.2915,71.2031,71.1771,71.1551,71.1479,71.1449,71.1345,71.1134,71.0931,71.0736,71.0563,71.0442,71.0314,71.0181,71.0063,70.9961,70.9873,70.9795,70.9728,70.9672,70.963,70.96,70.958,70.9568,70.9559,70.9554,70.9551,70.9549,70.9548,70.9547,70.9546,70.9546,70.9545,70.9545,70.9545,70.9544,70.9544,70.9544,70.9544
D1324_x,119.454,118.754,118.754,118.754,118.623,118.344,118.096,117.909,117.735,117.571,117.42,117.284,117.164,117.058,116.968,116.893,116.831,116.781,116.739,116.705,116.677,116.654,116.634,116.617,116.602,116.588,116.576,116.565,116.556,116.546,116.538,116.53,116.522,116.514,116.507,116.499,116.492,116.485,116.479,116.472,116.465,116.459,116.449,116.439,116.43,116.421,116.411,116.402,116.393,116.384
D1324_y,388.929,389.257,389.257,389.257,389.209,389.068,389.075,389.091,389.116,389.14,389.161,389.174,389.183,389.18,389.173,389.163,389.15,389.137,389.122,389.107,389.09,389.074,389.057,389.039,389.022,389.001,388.983,388.965,388.947,388.93,388.912,388.895,388.878,388.86,388.843,388.826,388.81,388.793,388.776,388.76,388.743,388.727,388.702,388.678,388.654,388.629,388.605,388.581,388.557,388.533
D1325_x,282.26,283.807,286.128,286.932,287.246,287.385,287.488,287.58,287.655,287.721,287.785,287.848,287.911,287.973,288.033,288.091,288.147,288.202,288.252,288.304,288.358,288.411,288.462,288.512,288.559,288.605,288.65,288.694,288.737,288.779,288.82,288.86,288.899,288.938,288.977,289.015,289.052,289.089,289.126,289.162,289.198,289.232,289.266,289.306,289.344,289.384,289.423,289.462,289.5,289.538
D1325_y,178.218,180.879,183.132,183.67,183.857,183.934,183.989,184.038,184.077,184.11,184.142,184.173,184.204,184.234,184.262,184.289,184.314,184.339,184.371,184.403,184.432,184.459,184.486,184.511,184.535,184.558,184.581,184.603,184.624,184.645,184.665,184.684,184.704,184.723,184.741,184.759,184.777,184.794,184.811,184.828,184.845,184.866,184.895,184.923,184.952,184.981,185.009,185.036,185.063,185.09
D1326_x,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011,21.2011
D1326_y,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816,154.816
D1327_x,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8
D1327_y,368.659,371.98,372.128,372.081,372.107,372.724,373.567,374.315,374.872,375.243,375.473,375.556,375.582,375.568,375.548,375.528,375.511,375.495,375.479,375.463,375.449,375.435,375.418,375.4,375.381,375.363,375.346,375.328,375.312,375.295,375.28,375.264,375.248,375.238,375.22,375.202,375.186,375.169,375.153,375.137,375.122,375.106,375.091,375.076,375.068,375.054,375.039,375.023,375.008,374.993
D1328_x,430.788,432.151,432.151,432.237,432.328,432.459,432.577,432.634,432.646,432.648,432.672,432.72,432.775,432.839,432.91,432.987,433.071,433.158,433.242,433.321,433.393,433.455,433.506,433.549,433.586,433.617,433.643,433.663,433.677,433.688,433.693,433.697,433.701,433.704,433.708,433.711,433.715,433.719,433.722,433.725,433.728,433.731,433.733,433.736,433.738,433.741,433.744,433.746,433.749,433.752
D1328_y,31.3031,29.5053,29.4649,29.6004,29.7534,29.9963,30.2369,30.3541,30.3728,30.3328,30.2835,30.2347,30.1932,30.1487,30.1027,30.0552,30.0069,29.9587,29.9128,29.8694,29.8291,29.7923,29.7587,29.7279,29.6988,29.6714,29.6453,29.6143,29.572,29.5304,29.4903,29.4505,29.4107,29.3709,29.3311,29.2913,29.2515,29.2117,29.1719,29.138,29.1064,29.0747,29.043,29.0112,28.9795,28.9477,28.9159,28.884,28.8521,28.8202
D1329_x,325.009,325.493,325.543,325.544,325.546,325.547,325.549,325.551,325.552,324.637,324.124,323.712,323.309,322.93,322.511,322.071,321.706,321.49,321.405,321.362,321.352,321.353,321.353,321.35,321.344,321.334,321.323,321.31,321.293,321.27,321.25,321.235,321.223,321.211,321.201,321.19,321.18,321.17,321.16,321.151,321.141,321.132,321.124,321.115,321.106,321.096,321.083,321.073,321.059,321.04
D1329_y,265.089,263.993,263.893,263.873,263.853,263.833,263.813,263.793,263.773,263.312,263.007,262.673,262.372,262.111,262.107,262.15,262.199,262.204,262.194,262.19,262.19,262.193,262.195,262.197,262.198,262.199,262.2,262.199,262.199,262.197,262.195,262.195,262.195,262.195,262.195,262.195,262.195,262.195,262.196,262.196,262.196,262.196,262.196,262.196,262.197,262.196,262.196,262.196,262.195,262.193
D1330_x,413.829,414.895,414.966,414.974,414.994,415.014,415.034,415.053,415.072,415.091,415.108,415.127,415.146,415.164,415.182,415.199,415.215,415.232,415.393,415.534,415.57,415.589,415.607,415.637,415.75,415.766,415.783,415.799,415.814,415.83,415.845,415.86,415.875,415.89,415.905,415.919,415.933,415.947,415.96,415.974,415.987,416.0,416.013,416.025,416.038,416.05,416.062,416.074,416.085,416.097
D1330_y,204.562,203.888,203.751,203.62,203.604,203.588,203.572,203.556,203.54,203.524,203.506,203.49,203.474,203.458,203.441,203.422,203.402,203.379,203.452,203.508,203.5,203.481,203.462,203.452,203.499,203.483,203.467,203.451,203.434,203.418,203.402,203.385,203.369,203.353,203.336,203.32,203.304,203.288,203.272,203.255,203.239,203.223,203.207,203.191,203.175,203.159,203.143,203.128,203.112,203.096
D1331_x,380.581,383.074,384.345,385.589,386.304,386.349,386.44,384.209,382.939,381.73,381.082,380.98,380.972,380.971,380.966,380.96,380.95,380.946,380.943,380.942,380.941,380.941,380.94,380.939,380.939,380.938,380.936,380.934,380.933,380.933,380.932,380.932,380.931,380.931,380.93,380.93,380.929,380.929,380.928,380.928,380.927,380.927,380.927,380.926,380.926,380.926,380.926,380.926,380.926,380.926
D1331_y,329.003,330.931,332.163,333.064,333.479,333.502,333.551,336.618,338.419,339.849,340.904,341.315,341.421,341.445,341.451,341.459,341.471,341.476,341.48,341.481,341.482,341.483,341.484,341.485,341.486,341.487,341.489,341.491,341.492,341.493,341.493,341.494,341.495,341.495,341.496,341.496,341.497,341.498,341.498,341.499,341.499,341.5,341.5,341.501,341.501,341.501,341.501,341.501,341.501,341.501
D1332_x,220.431,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.358,220.359,220.36,220.361,220.362
D1332_y,226.086,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.046,226.066,226.084,226.101,226.119
D1333_x,186.397,189.394,188.124,186.717,184.055,183.298,183.141,183.087,183.012,182.988,182.984,182.973,182.939,182.909,182.818,182.724,182.654,182.609,182.582,182.563,182.545,182.525,182.502,182.474,182.443,182.41,182.377,182.343,182.31,182.278,182.248,182.219,182.191,182.164,182.139,182.115,182.09,182.065,182.04,182.016,181.991,181.967,181.944,181.921,181.899,181.877,181.854,181.83,181.812,181.798
D1333_y,254.092,253.304,254.393,255.176,256.18,256.474,256.847,257.18,257.4,257.507,257.558,257.587,257.606,257.617,257.627,257.637,257.645,257.649,257.652,257.654,257.656,257.657,257.66,257.662,257.665,257.668,257.671,257.674,257.677,257.679,257.682,257.684,257.687,257.704,257.733,257.771,257.819,257.87,257.925,257.982,258.041,258.1,258.159,258.218,258.277,258.335,258.391,258.448,258.499,258.534
D1334_x,91.1918,91.5553,91.502,91.4937,92.4643,91.9562,92.2627,92.2593,92.2558,92.2523,92.2487,92.2451,92.2414,92.2376,92.2338,92.23,92.2261,92.2221,92.2181,92.2141,92.2099,92.2058,92.2015,92.1973,92.1929,92.1885,92.1841,92.1796,92.1751,92.1705,92.1658,92.1611,92.1564,92.1516,92.1468,92.1419,92.1369,92.1319,92.1269,92.1218,92.1166,92.1114,92.1062,92.1009,92.0955,92.0901,92.0847,92.0792,92.0792,92.0792
D1334_y,301.507,301.938,303.012,304.089,306.386,307.36,309.324,309.343,309.363,309.383,309.402,309.422,309.442,309.461,309.481,309.501,309.52,309.54,309.559,309.579,309.598,309.618,309.638,309.657,309.677,309.696,309.716,309.735,309.755,309.774,309.794,309.813,309.832,309.852,309.871,309.891,309.91,309.929,309.949,309.968,309.987,310.007,310.026,310.045,310.065,310.084,310.103,310.122,310.122,310.122
D1335_x,204.083,209.866,209.826,209.323,210.075,210.783,210.892,210.822,210.717,210.632,210.555,210.487,210.358,210.152,209.989,209.941,209.927,209.927,209.933,209.941,209.945,209.946,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947,209.947
D1335_y,30.5152,33.9104,38.5403,39.2496,38.631,38.0681,38.3124,38.1526,37.9284,37.7404,37.5887,37.4592,37.2249,37.058,36.9193,36.8362,36.8128,36.8139,36.8239,36.8364,36.8432,36.8457,36.8465,36.8468,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847,36.847
D1336_x,404.334,404.395,404.8,405.727,406.541,406.488,407.931,407.971,408.753,408.588,408.588,408.588,408.588,408.588,408.588,408.588,408.588,408.588,408.585,408.581,408.579,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577,408.577
D1336_y,327.536,327.451,324.981,322.684,321.56,321.625,320.134,320.06,317.62,316.716,316.716,316.716,316.716,316.716,316.716,316.716,316.716,316.716,316.699,316.676,316.665,316.659,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656,316.656
D1337_x,293.572,293.572,293.343,293.336,293.329,293.321,293.314,293.307,293.3,293.293,293.286,293.279,293.272,293.265,293.258,293.251,293.244,293.237,293.23,293.223,293.216,293.209,293.203,293.196,293.189,293.182,293.176,293.169,293.162,293.156,293.149,293.142,293.136,293.129,293.123,293.097,293.06,293.027,293.002,292.975,292.948,292.919,292.889,292.856,292.824,292.793,292.761,292.729,292.698,292.667
D1337_y,142.381,142.381,142.639,142.648,142.656,142.664,142.672,142.68,142.689,142.697,142.705,142.713,142.721,142.73,142.738,142.746,142.754,142.762,142.771,142.779,142.787,142.795,142.803,142.811,142.82,142.828,142.836,142.844,142.852,142.86,142.868,142.876,142.885,142.893,142.901,142.878,142.838,142.804,142.783,142.759,142.733,142.706,142.675,142.641,142.608,142.575,142.542,142.509,142.476,142.444
D1338_x,204.771,204.771,204.29,203.603,203.359,203.306,203.27,203.195,203.163,203.153,203.138,203.113,203.09,203.026,202.96,202.91,202.878,202.859,202.846,202.833,202.818,202.801,202.781,202.759,202.734,202.709,202.684,202.66,202.636,202.612,202.59,202.569,202.547,202.526,202.505,202.485,202.464,202.442,202.42,202.399,202.377,202.357,202.337,202.316,202.296,202.275,202.252,202.237,202.23,202.226
D1338_y,242.387,242.387,245.512,247.463,248.006,248.122,248.198,248.337,248.395,248.412,248.438,248.479,248.514,248.612,248.712,248.786,248.833,248.861,248.881,248.9,248.921,248.946,248.975,249.007,249.041,249.076,249.11,249.144,249.177,249.208,249.238,249.267,249.295,249.322,249.349,249.376,249.403,249.43,249.457,249.484,249.51,249.535,249.56,249.584,249.608,249.633,249.66,249.677,249.685,249.69
D1339_x,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355,303.355
D1339_y,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852,238.852
